x1,y1,z1,hemisphere1,network1,network_id1,image1,mdsx1,mdsy1,color1,x2,y2,z2,hemisphere2,network2,network_id2,image2,mdsx2,mdsy2,color2,corr
-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,-49.34,5.46,28.77,L,Frontal-Parietal,3,roi187.png,23.654,-50.275,#FFFB00,0.599
-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,-61.94,-34.83,-6.05,L,Frontal-Parietal,3,roi098.png,-13.731,-62.299,#FFFB00,0.528
-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,-38.42,-43.72,38.02,L,Frontal-Parietal,3,roi075.png,-25.904,-38.297,#FFFB00,0.546
-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,-61.32,-44.27,-12.86,L,Frontal-Parietal,3,roi230.png,-22.533,-61.536,#FFFB00,0.603
-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,-56.73,-46.75,-4.36,L,Frontal-Parietal,3,roi006.png,-25.642,-56.837,#FFFB00,0.575
-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,-44.93,-50.69,38.62,L,Frontal-Parietal,3,roi076.png,-33.034,-44.66,#FFFB00,0.601
-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,-58.92,-53.45,-0.84,L,Frontal-Parietal,3,roi161.png,-32.665,-58.866,#FFFB00,0.599
-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,-41,-55.85,44.33,L,Frontal-Parietal,3,roi148.png,-38.585,-40.587,#FFFB00,0.594
-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,-53.63,-61.06,-12.81,L,Frontal-Parietal,3,roi160.png,-39.101,-53.507,#FFFB00,0.655
-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,-24.39,-63.82,48.17,L,Frontal-Parietal,3,roi152.png,-46.51,-23.792,#FFFB00,0.658
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,28.13,-74.86,47.58,R,Frontal-Parietal,3,roi456.png,-56.364,28.935,#FFFB00,0.534
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,13.58,58.73,19.05,R,Frontal-Parietal,3,roi595.png,78.86,11.483,#FFFB00,0.529
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,40.92,-76.05,23.21,R,Cingulo-opercular,9,roi475.png,-55.178,41.576,#fbfbda,-0.443
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,49.89,-69.99,-0.42,R,Cingulo-opercular,9,roi472.png,-46.914,50.257,#fbfbda,-0.445
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,51.63,-47.47,17.93,R,Cingulo-opercular,9,roi400.png,-26.032,51.668,#fbfbda,-0.381
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,48.94,-45.93,-17,R,Cingulo-opercular,9,roi540.png,-21.537,48.704,#fbfbda,-0.41
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,58.09,-45.7,25.18,R,Cingulo-opercular,9,roi413.png,-24.761,58.141,#fbfbda,-0.45
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,28.63,-44.81,64.76,R,Cingulo-opercular,9,roi467.png,-27.906,28.946,#fbfbda,-0.415
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,21.77,-44.32,70.25,R,Cingulo-opercular,9,roi439.png,-28.035,22.116,#fbfbda,-0.479
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,48.58,-40.18,36.04,R,Cingulo-opercular,9,roi402.png,-20.399,48.597,#fbfbda,-0.478
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,3.3,-37.49,59.52,R,Cingulo-opercular,9,roi350.png,-20.689,3.437,#fbfbda,-0.522
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,54.37,-35.82,37.28,R,Cingulo-opercular,9,roi485.png,-16.043,54.306,#fbfbda,-0.422
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,56.51,-35.58,19.98,R,Cingulo-opercular,9,roi415.png,-14.265,56.32,#fbfbda,-0.378
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,6.59,-35.24,51.3,R,Cingulo-opercular,9,roi349.png,-17.669,6.623,#fbfbda,-0.43
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,12.08,-33.66,42.61,R,Cingulo-opercular,9,roi360.png,-15.231,12.02,#fbfbda,-0.414
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,51.86,-29.67,22.25,R,Cingulo-opercular,9,roi484.png,-8.671,51.568,#fbfbda,-0.454
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,9.91,-23.45,42.79,R,Cingulo-opercular,9,roi333.png,-5.122,9.644,#fbfbda,-0.438
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,37.93,-14.32,-4.54,R,Cingulo-opercular,9,roi419.png,8.643,37.143,#fbfbda,-0.436
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,35.88,-2,-10.56,R,Cingulo-opercular,9,roi420.png,21.392,34.802,#fbfbda,-0.494
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,47.39,-0.98,36.22,R,Cingulo-opercular,9,roi491.png,18.606,46.615,#fbfbda,-0.4
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,42.84,0.81,5.01,R,Cingulo-opercular,9,roi425.png,22.99,41.812,#fbfbda,-0.382
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,34.5,2.64,8.3,R,Cingulo-opercular,9,roi434.png,24.355,33.46,#fbfbda,-0.434
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,11.96,3.53,59.8,R,Cingulo-opercular,9,roi358.png,20.325,11.266,#fbfbda,-0.389
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,36.14,12.7,-18.76,R,Cingulo-opercular,9,roi609.png,36.747,34.707,#fbfbda,-0.425
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,39.23,16.12,9.95,R,Cingulo-opercular,9,roi424.png,37.738,37.927,#fbfbda,-0.482
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,43.66,40.25,6.65,R,Cingulo-opercular,9,roi427.png,62.15,41.844,#fbfbda,-0.475
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,27.3,40.4,28.59,R,Cingulo-opercular,9,roi586.png,60.064,25.638,#fbfbda,-0.459
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-42.92,-74.51,3.47,L,Second-Visual,2,roi158.png,-53.681,-42.413,#393FAC,-0.389
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-3.72,-14.24,55.27,L,Somatomotor,10,roi051.png,2.69,-4.082,#00ffff,-0.38
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-12.05,-24.75,44.62,L,Somatomotor,10,roi048.png,-7.031,-12.271,#00ffff,-0.457
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-10.75,-39.52,56.08,L,Somatomotor,10,roi036.png,-22.706,-10.593,#00ffff,-0.395
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-11.05,-45.38,68.4,L,Somatomotor,10,roi038.png,-29.613,-10.688,#00ffff,-0.398
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-25.41,39.8,-9.43,L,Cingulo-opercular,9,roi205.png,61.655,-27.313,#fbfbda,-0.389
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-33.98,36.38,28.87,L,Cingulo-opercular,9,roi289.png,54.762,-35.544,#fbfbda,-0.439
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-33.17,31.17,38.03,L,Cingulo-opercular,9,roi292.png,48.798,-34.565,#fbfbda,-0.416
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-37.3,18.51,7.58,L,Cingulo-opercular,9,roi114.png,38.733,-38.65,#fbfbda,-0.505
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-8.1,6.79,37.44,L,Cingulo-opercular,9,roi024.png,25.086,-9.011,#fbfbda,-0.449
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-36.84,-0.12,8.53,L,Cingulo-opercular,9,roi116.png,20.104,-37.806,#fbfbda,-0.485
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-50.14,-1.62,3.65,L,Cingulo-opercular,9,roi185.png,18.755,-51.107,#fbfbda,-0.42
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-37.48,-3.22,-11.01,L,Cingulo-opercular,9,roi111.png,18.691,-38.52,#fbfbda,-0.448
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-53.07,-3.26,11.58,L,Cingulo-opercular,9,roi169.png,16.375,-53.948,#fbfbda,-0.403
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-29.7,-3.64,49.35,L,Cingulo-opercular,9,roi059.png,13.22,-30.312,#fbfbda,-0.421
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-4.89,-4.51,57.77,L,Cingulo-opercular,9,roi052.png,12.142,-5.431,#fbfbda,-0.433
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-29.35,-9.92,50.65,L,Cingulo-opercular,9,roi066.png,6.86,-29.826,#fbfbda,-0.438
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-54.39,-21.23,16.53,L,Cingulo-opercular,9,roi173.png,-1.979,-54.869,#fbfbda,-0.448
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-57.07,-30.86,22.86,L,Cingulo-opercular,9,roi171.png,-12.173,-57.309,#fbfbda,-0.524
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-11.56,-32.76,47.55,L,Cingulo-opercular,9,roi044.png,-15.252,-11.599,#fbfbda,-0.507
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-55.6,-33.17,11.07,L,Cingulo-opercular,9,roi100.png,-13.425,-55.875,#fbfbda,-0.399
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-41.5,-38.79,24.08,L,Cingulo-opercular,9,roi095.png,-19.853,-41.574,#fbfbda,-0.387
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-50.3,-40.08,16.74,L,Cingulo-opercular,9,roi109.png,-20.687,-50.397,#fbfbda,-0.406
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-13.44,-43.64,60.63,L,Cingulo-opercular,9,roi037.png,-27.258,-13.167,#fbfbda,-0.414
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-22.67,-44.12,64.61,L,Cingulo-opercular,9,roi071.png,-28.272,-22.357,#fbfbda,-0.492
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-51.74,-44.77,31.65,L,Cingulo-opercular,9,roi094.png,-26.677,-51.637,#fbfbda,-0.474
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-53.19,-49.68,15.31,L,Cingulo-opercular,9,roi104.png,-30.186,-53.101,#fbfbda,-0.399
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-13.88,-50.52,60.37,L,Cingulo-opercular,9,roi136.png,-34.098,-13.469,#fbfbda,-0.403
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-18.15,-53.39,58.92,L,Cingulo-opercular,9,roi126.png,-36.92,-17.69,#fbfbda,-0.443
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-17.27,-62.46,53.34,L,Cingulo-opercular,9,roi127.png,-45.454,-16.666,#fbfbda,-0.446
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-39.4,-62.98,7.89,L,Cingulo-opercular,9,roi163.png,-42.505,-39.097,#fbfbda,-0.388
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-46.28,-67.62,2.49,L,Cingulo-opercular,9,roi159.png,-46.804,-45.919,#fbfbda,-0.51
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-12.83,58.43,18.82,L,Frontal-Parietal,3,roi284.png,78.032,-14.916,#FFFB00,0.555
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-24.3,53.5,19.99,L,Frontal-Parietal,3,roi283.png,72.782,-26.275,#FFFB00,0.588
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-36.65,48.85,3.03,L,Frontal-Parietal,3,roi118.png,69.359,-38.647,#FFFB00,0.556
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-13.6,44.02,40.49,L,Frontal-Parietal,3,roi273.png,61.791,-15.243,#FFFB00,0.539
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-6.72,30.17,36.35,L,Frontal-Parietal,3,roi027.png,48.497,-8.113,#FFFB00,0.541
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,0.577
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,0.697
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-4.68,-34.14,37.37,L,Frontal-Parietal,3,roi020.png,-15.605,-4.763,#FFFB00,0.549
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-61.94,-34.83,-6.05,L,Frontal-Parietal,3,roi098.png,-13.731,-62.299,#FFFB00,0.621
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-56.73,-46.75,-4.36,L,Frontal-Parietal,3,roi006.png,-25.642,-56.837,#FFFB00,0.632
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-58.92,-53.45,-0.84,L,Frontal-Parietal,3,roi161.png,-32.665,-58.866,#FFFB00,0.599
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-44.19,-63.99,41.25,L,Frontal-Parietal,3,roi147.png,-46.493,-43.633,#FFFB00,0.607
-34.48,-73.22,44.52,L,Frontal-Parietal,3,roi146.png,-55.767,-33.715,#FFFB00,-27.97,-66.61,44.06,L,Frontal-Parietal,3,roi149.png,-49.008,-27.344,#FFFB00,0.585
-27.63,41.49,17.34,L,Ventral-Attention-Language,7,roi279.png,60.98,-29.38,#007d7d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-27.63,41.49,17.34,L,Ventral-Attention-Language,7,roi279.png,60.98,-29.38,#007d7d
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,4.95,48.63,25.93,R,Default,1,roi599.png,68.026,3.108,#ff2700,0.579
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,7.65,53.42,12.51,R,Default,1,roi593.png,74.013,5.617,#ff2700,0.533
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,45.12,25.07,-10.64,R,Ventral-Attention-Language,7,roi429.png,48.554,43.491,#007d7d,0.548
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,16.38,45.07,37.71,R,Ventral-Attention-Language,7,roi585.png,63.7,14.69,#007d7d,0.573
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,5.18,45.86,39.91,R,Ventral-Attention-Language,7,roi600.png,64.064,3.492,#007d7d,0.57
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,48.58,-40.18,36.04,R,Cingulo-opercular,9,roi402.png,-20.399,48.597,#fbfbda,-0.447
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,54.37,-35.82,37.28,R,Cingulo-opercular,9,roi485.png,-16.043,54.306,#fbfbda,-0.459
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,12.08,-33.66,42.61,R,Cingulo-opercular,9,roi360.png,-15.231,12.02,#fbfbda,-0.423
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,39.23,16.12,9.95,R,Cingulo-opercular,9,roi424.png,37.738,37.927,#fbfbda,-0.405
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,25.71,49.03,-2.25,R,Cingulo-opercular,9,roi508.png,71.291,23.658,#fbfbda,-0.389
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,-34.38,29.48,27.34,L,First-Dorsal-Attention,5,roi293.png,48.013,-35.815,#c46b8b,-0.412
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,-56.07,-35.48,39.87,L,First-Dorsal-Attention,5,roi082.png,-18.223,-56.097,#c46b8b,-0.381
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,-25.41,39.8,-9.43,L,Cingulo-opercular,9,roi205.png,61.655,-27.313,#fbfbda,-0.451
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,-33.17,31.17,38.03,L,Cingulo-opercular,9,roi292.png,48.798,-34.565,#fbfbda,-0.44
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,-57.07,-30.86,22.86,L,Cingulo-opercular,9,roi171.png,-12.173,-57.309,#fbfbda,-0.421
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,-11.56,-32.76,47.55,L,Cingulo-opercular,9,roi044.png,-15.252,-11.599,#fbfbda,-0.428
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,-51.74,-44.77,31.65,L,Cingulo-opercular,9,roi094.png,-26.677,-51.637,#fbfbda,-0.419
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,-51.87,-49.31,36.72,L,Cingulo-opercular,9,roi093.png,-31.639,-51.64,#fbfbda,-0.426
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,-13.88,-50.52,60.37,L,Cingulo-opercular,9,roi136.png,-34.098,-13.469,#fbfbda,-0.396
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,-49.06,-60.78,-3.92,L,Cingulo-opercular,9,roi162.png,-39.495,-48.882,#fbfbda,-0.45
-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,-13.6,44.02,40.49,L,Frontal-Parietal,3,roi273.png,61.791,-15.243,#FFFB00,0.605
-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,12.63,43.68,3.09,R,Salience,8,roi591.png,65.229,10.727,#822082,-0.383
-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,9.91,-23.45,42.79,R,Cingulo-opercular,9,roi333.png,-5.122,9.644,#fbfbda,-0.409
-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,27.3,40.4,28.59,R,Cingulo-opercular,9,roi586.png,60.064,25.638,#fbfbda,-0.425
-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,9.93,-65.42,26.72,R,Parieto-Occipital,13,roi447.png,-45.537,10.402,#003eff,-0.414
-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,-25.41,39.8,-9.43,L,Cingulo-opercular,9,roi205.png,61.655,-27.313,#fbfbda,-0.457
-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,-33.17,31.17,38.03,L,Cingulo-opercular,9,roi292.png,48.798,-34.565,#fbfbda,-0.418
-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,-11.56,-32.76,47.55,L,Cingulo-opercular,9,roi044.png,-15.252,-11.599,#fbfbda,-0.429
-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,-5.17,-43.16,57.54,L,Cingulo-opercular,9,roi141.png,-26.342,-4.93,#fbfbda,-0.386
-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,-13.87,48.66,37.45,L,Frontal-Parietal,3,roi287.png,66.67,-15.628,#FFFB00,0.541
-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,-39.27,4.54,42.07,L,Frontal-Parietal,3,roi175.png,21.797,-40.096,#FFFB00,0.629
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,45.12,25.07,-10.64,R,Ventral-Attention-Language,7,roi429.png,48.554,43.491,#007d7d,0.564
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,16.38,45.07,37.71,R,Ventral-Attention-Language,7,roi585.png,63.7,14.69,#007d7d,0.595
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,5.18,45.86,39.91,R,Ventral-Attention-Language,7,roi600.png,64.064,3.492,#007d7d,0.571
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,10.94,36.44,50.02,R,Frontal-Parietal,3,roi584.png,53.928,9.512,#FFFB00,0.565
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,48.58,-40.18,36.04,R,Cingulo-opercular,9,roi402.png,-20.399,48.597,#fbfbda,-0.427
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,54.37,-35.82,37.28,R,Cingulo-opercular,9,roi485.png,-16.043,54.306,#fbfbda,-0.396
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,12.08,-33.66,42.61,R,Cingulo-opercular,9,roi360.png,-15.231,12.02,#fbfbda,-0.421
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,39.23,16.12,9.95,R,Cingulo-opercular,9,roi424.png,37.738,37.927,#fbfbda,-0.403
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,-25.41,39.8,-9.43,L,Cingulo-opercular,9,roi205.png,61.655,-27.313,#fbfbda,-0.449
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,-33.17,31.17,38.03,L,Cingulo-opercular,9,roi292.png,48.798,-34.565,#fbfbda,-0.426
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,-57.07,-30.86,22.86,L,Cingulo-opercular,9,roi171.png,-12.173,-57.309,#fbfbda,-0.421
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,-11.56,-32.76,47.55,L,Cingulo-opercular,9,roi044.png,-15.252,-11.599,#fbfbda,-0.438
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,-51.74,-44.77,31.65,L,Cingulo-opercular,9,roi094.png,-26.677,-51.637,#fbfbda,-0.383
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,-13.88,-50.52,60.37,L,Cingulo-opercular,9,roi136.png,-34.098,-13.469,#fbfbda,-0.393
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,-49.06,-60.78,-3.92,L,Cingulo-opercular,9,roi162.png,-39.495,-48.882,#fbfbda,-0.382
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,-13.6,44.02,40.49,L,Frontal-Parietal,3,roi273.png,61.791,-15.243,#FFFB00,0.599
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,-42.93,-61.95,34.03,L,Frontal-Parietal,3,roi089.png,-43.811,-42.465,#FFFB00,0.553
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,-8.1,40.5,47,L,Ventral-Attention-Language,7,roi271.png,57.837,-9.627,#007d7d,0.691
-6.85,28.7,55.47,L,Ventral-Attention-Language,7,roi025.png,45.378,-8.08,#007d7d,-45.63,30.47,-4.41,L,Ventral-Attention-Language,7,roi119.png,51.508,-47.304,#007d7d,0.588
